ID,COD_UF_A,UF_A,source,NOMEMUN_A,COD_UF_B,UF_B,target,NOMEMUN_B,VAR01,VAR02,VAR03,VAR04,weekly_flow,VAR06,VAR07,VAR08,VAR09,VAR10,VAR11,VAR12,VAR13,VAR14,pij,edge_key,keep_top5,keep
43096054313904,43,RS,4309605,Horizontina,43,RS,4313904,Panambi,Centro de Zona B,Centro Local,48.45,200,0.0,7.0,7.0,-54.3087915108,-27.6300969135,-53.5002651678,-28.2927305371,0.0,Não,0.24225,1.0,"(4309605, 4313904)",True,True
31223063130309,31,MG,3122306,Divinópolis,31,MG,3130309,Iguatama,Capital Regional C,Centro Local,36.35,150,0.0,49.0,49.0,-44.8938855338,-20.1420739745,-45.7091401061,-20.1760739659,0.0,Não,0.242333333333333,1.0,"(3122306, 3130309)",True,True
23096072933307,23,CE,2309607,Pacajus,29,BA,2933307,Vitória da Conquista,Centro Local,Capital Regional B,319.99,1320,0.0,13.0,13.0,-38.4670222647,-4.17054050984,-40.8398095374,-14.8480048117,0.0,Não,0.242416666666667,1.0,"(2309607, 2933307)",True,True
35016083515509,35,SP,3501608,Americana,35,SP,3515509,Fernandópolis,Integrante de Capital Regional A (Campinas),Centro de Zona A,105.47,435,0.0,63.0,63.0,-47.330362926,-22.7408834999,-50.2487484308,-20.2823829896,0.0,Não,0.242459770114942,1.0,"(3501608, 3515509)",True,True
35178023556305,35,SP,3517802,Guaraçaí,35,SP,3556305,Valparaíso,Centro Local,Centro Local,15.78,65,0.0,42.0,42.0,-51.2091063454,-21.0328813879,-50.8693081187,-21.2255752826,0.0,Não,0.242769230769231,1.0,"(3517802, 3556305)",True,True
31016073107109,31,MG,3101607,Alfenas,31,MG,3107109,Boa Esperança,Centro Subregional A,Centro de Zona B,21.85,90,0.0,138.0,138.0,-45.948918199,-21.4281781225,-45.5644089312,-21.0905310795,0.0,Não,0.242777777777778,1.0,"(3101607, 3107109)",True,True
31280063157500,31,MG,3128006,Guanhães,31,MG,3157500,Santa Efigênia de Minas,Centro de Zona A,Centro Local,21.85,90,0.0,112.0,112.0,-42.9370490956,-18.77715079,-42.4393126686,-18.8198378232,0.0,Não,0.242777777777778,1.0,"(3128006, 3157500)",True,True
41118034112702,41,PR,4111803,Jacarezinho,41,PR,4112702,Jataizinho,Centro de Zona A,Centro Local,36.42,150,0.0,47.0,47.0,-49.9785725342,-23.160116475,-50.9740548455,-23.2572651212,0.0,Não,0.2428,1.0,"(4111803, 4112702)",True,True
52035005209101,52,GO,5203500,Bom Jesus de Goiás,52,GO,5209101,Goiatuba,Centro Local,Centro de Zona B,14.57,60,0.0,28.0,28.0,-49.7394106514,-18.2147665096,-49.3666434691,-18.0106332402,0.0,Não,0.242833333333333,1.0,"(5203500, 5209101)",True,True
42042025103403,42,SC,4204202,Chapecó,51,MT,5103403,Cuiabá,Capital Regional B,Núcleo de Capital Regional A (Cuiabá),327.9,1350,0.0,24.0,24.0,-52.6170311136,-27.1068370218,-56.0732520384,-15.5699890129,0.0,Não,0.242888888888889,1.0,"(4204202, 5103403)",True,True
35042063549805,35,SP,3504206,Auriflama,35,SP,3549805,São José do Rio Preto,Centro de Zona B,Núcleo de Capital Regional B (São José do Rio Preto),40.1,165,0.0,84.0,84.0,-50.5539593333,-20.6873348997,-49.3813476849,-20.8126364997,0.0,Não,0.243030303030303,1.0,"(3504206, 3549805)",True,True
35485003549904,35,SP,3548500,Santos,35,SP,3549904,São José dos Campos,Núcleo de Capital Regional C (Santos),Núcleo de Capital Regional C (São José dos Campos),54.69,225,0.0,63.0,63.0,-46.3313708495,-23.9337374998,-45.8841754015,-23.1840615,0.0,Não,0.243066666666667,1.0,"(3548500, 3549904)",True,True
52006055201108,52,GO,5200605,Alto Paraíso de Goiás,52,GO,5201108,Anápolis,Centro Local,Centro Subregional A,72.95,300,0.0,24.0,24.0,-47.5190934383,-14.1362446377,-48.9572179022,-16.3288257444,0.0,Não,0.243166666666667,1.0,"(5200605, 5201108)",True,True
35200043548807,35,SP,3520004,Igaraçu do Tietê,35,SP,3548807,São Caetano do Sul,Centro Local,Integrante de Metrópole (São Paulo),76.65,315,0.0,14.0,14.0,-48.557066101,-22.5111489996,-46.5715146085,-23.6147050004,0.0,Não,0.243333333333333,1.0,"(3520004, 3548807)",True,True
33038073510500,33,RJ,3303807,Paraty,35,SP,3510500,Caraguatatuba,Centro Local,Centro Local,31.66,130,0.0,28.0,28.0,-44.7108585021,-23.2194136078,-45.410818382,-23.6220064999,0.0,Não,0.243538461538462,1.0,"(3303807, 3510500)",True,True
35354083547809,35,SP,3535408,Panorama,35,SP,3547809,Santo André,Centro Local,Integrante de Metrópole (São Paulo),160.77,660,0.0,2.0,2.0,-51.8565741617,-21.3601835581,-46.5308742578,-23.6575100004,0.0,Não,0.243590909090909,1.0,"(3535408, 3547809)",True,True
42042024205407,42,SC,4204202,Chapecó,42,SC,4205407,Florianópolis,Capital Regional B,Núcleo de Capital Regional A (Florianópolis),124.24,510,0.0,89.0,89.0,-52.6170311136,-27.1068370218,-48.5476373785,-27.5877955483,0.0,Não,0.243607843137255,1.0,"(4204202, 4205407)",True,True
31351003149903,31,MG,3135100,Janaúba,31,MG,3149903,Perdões,Centro Subregional B,Centro Local,171.84,705,0.0,21.0,21.0,-43.3076829439,-15.7990284586,-45.0930878293,-21.0945188678,0.0,Não,0.243744680851064,1.0,"(3135100, 3149903)",True,True
52011085215231,52,GO,5201108,Anápolis,52,GO,5215231,Novo Gama,Centro Subregional A,Integrante de Metrópole (Brasília),29.25,120,0.0,14.0,14.0,-48.9572179022,-16.3288257444,-48.0372112737,-16.0560782139,0.0,Não,0.24375,1.0,"(5201108, 5215231)",True,True
41094014119608,41,PR,4109401,Guarapuava,41,PR,4119608,Pitanga,Centro Subregional A,Centro de Zona B,23.16,95,0.0,98.0,98.0,-51.4634310776,-25.3935919801,-51.7631540085,-24.7527477534,0.0,Não,0.24378947368421,1.0,"(4109401, 4119608)",True,True
42073044301602,42,SC,4207304,Imbituba,43,RS,4301602,Bagé,Centro de Zona A,Centro Subregional A,182.87,750,0.0,7.0,7.0,-48.6692841966,-28.2399511141,-54.107083285,-31.3305018412,0.0,Não,0.243826666666667,1.0,"(4207304, 4301602)",True,True
31067053550308,31,MG,3106705,Betim,35,SP,3550308,São Paulo,Integrante de Metrópole (Belo Horizonte),Núcleo de Metrópole (São Paulo),112.18,460,0.0,21.0,21.0,-44.1975511035,-19.9653792403,-46.5703831822,-23.5673865001,0.0,Não,0.243869565217391,1.0,"(3106705, 3550308)",True,True
35055003513702,35,SP,3505500,Barretos,35,SP,3513702,Descalvado,Centro Subregional A,Centro Local,65.85,270,0.0,1.0,1.0,-48.5673778391,-20.5584555151,-47.6206639719,-21.909083,0.0,Não,0.243888888888889,1.0,"(3505500, 3513702)",True,True
31472043147907,31,MG,3147204,Paraguaçu,31,MG,3147907,Passos,Centro Local,Centro Subregional A,58.54,240,0.0,14.0,14.0,-45.7326954711,-21.5473160264,-46.6114125679,-20.719211902,0.0,Não,0.243916666666667,1.0,"(3147204, 3147907)",True,True
25162013550308,25,PB,2516201,Sousa,35,SP,3550308,São Paulo,Centro Subregional A,Núcleo de Metrópole (São Paulo),512.27,2100,0.0,16.0,16.0,-38.229605081,-6.76337800529,-46.5703831822,-23.5673865001,0.0,Não,0.243938095238095,1.0,"(2516201, 3550308)",True,True
33034013304805,33,RJ,3303401,Nova Friburgo,33,RJ,3304805,São Fidélis,Centro Subregional A,Centro Local,43.91,180,0.0,119.0,119.0,-42.5327712634,-22.2864614596,-41.7555923119,-21.6436265467,0.0,Não,0.243944444444444,1.0,"(3303401, 3304805)",True,True
52115035212105,52,GO,5211503,Itumbiara,52,GO,5212105,Joviânia,Centro Subregional A,Centro Local,21.96,90,0.0,14.0,14.0,-49.2208700753,-18.4176824719,-49.6299398093,-17.8071094522,0.0,Não,0.244,1.0,"(5211503, 5212105)",True,True
43089044313904,43,RS,4308904,Getúlio Vargas,43,RS,4313904,Panambi,Centro de Zona B,Centro Local,45.15,185,0.0,14.0,14.0,-52.2495741231,-27.8759119305,-53.5002651678,-28.2927305371,0.0,Não,0.244054054054054,1.0,"(4308904, 4313904)",True,True
31472043550308,31,MG,3147204,Paraguaçu,35,SP,3550308,São Paulo,Centro Local,Núcleo de Metrópole (São Paulo),74.44,305,0.0,16.0,16.0,-45.7326954711,-21.5473160264,-46.5703831822,-23.5673865001,0.0,Não,0.244065573770492,1.0,"(3147204, 3550308)",True,True
35522054100608,35,SP,3552205,Sorocaba,41,PR,4100608,Alto Paraná,Núcleo de Capital Regional C (Sorocaba),Centro Local,141.58,580,0.0,14.0,14.0,-47.4578532528,-23.499323,-52.3216824438,-23.1271208303,0.0,Não,0.244103448275862,1.0,"(3552205, 4100608)",True,True
42020084209300,42,SC,4202008,Balneário Camboriú,42,SC,4209300,Lages,Centro Subregional B,Centro Subregional A,84.22,345,0.0,28.0,28.0,-48.6346174766,-26.9918186055,-50.3302224243,-27.8172594633,0.0,Não,0.244115942028986,1.0,"(4202008, 4209300)",True,True
33041103306305,33,RJ,3304110,Porto Real,33,RJ,3306305,Volta Redonda,Centro Local,Núcleo de Capital Regional C (Volta Redonda - Barra Mansa),8.55,35,0.0,94.0,94.0,-44.2969007352,-22.4329484241,-44.0935218846,-22.5099676007,0.0,Não,0.244285714285714,1.0,"(3304110, 3306305)",True,True
31351003549904,31,MG,3135100,Janaúba,35,SP,3549904,São José dos Campos,Centro Subregional B,Núcleo de Capital Regional C (São José dos Campos),263.86,1080,0.0,2.0,2.0,-43.3076829439,-15.7990284586,-45.8841754015,-23.1840615,0.0,Não,0.244314814814815,1.0,"(3135100, 3549904)",True,True
42071064211306,42,SC,4207106,Ilhota,42,SC,4211306,Navegantes,Centro Local,Centro Local,7.33,30,0.0,28.0,28.0,-48.8250140064,-26.9046251828,-48.6491829028,-26.8974391194,0.0,Não,0.244333333333333,1.0,"(4207106, 4211306)",True,True
43144074317301,43,RS,4314407,Pelotas,43,RS,4317301,Santa Vitória do Palmar,Núcleo de Capital Regional C (Pelotas - Rio Grande),Centro de Zona B,47.65,195,0.0,42.0,42.0,-52.3443200632,-31.7195978807,-53.3670063807,-33.5198600304,0.0,Não,0.244358974358974,1.0,"(4314407, 4317301)",True,True
43061064318002,43,RS,4306106,Cruz Alta,43,RS,4318002,São Borja,Centro Subregional B,Centro de Zona A,67.2,275,0.0,14.0,14.0,-53.6052407622,-28.6424466087,-56.001029154,-28.6628375265,0.0,Não,0.244363636363636,1.0,"(4306106, 4318002)",True,True
15027075103353,15,PA,1502707,Conceição do Araguaia,51,MT,5103353,Confresa,Centro de Zona A,Centro de Zona B,110.0,450,0.0,21.0,21.0,-49.2645008121,-8.26486353033,-51.5710336177,-10.6407305773,0.0,Não,0.244444444444444,1.0,"(1502707, 5103353)",True,True
35040083526902,35,SP,3504008,Assis,35,SP,3526902,Limeira,Centro Subregional B,Centro Subregional A,88.0,360,0.0,42.0,42.0,-50.4175100403,-22.6628350204,-47.4019395234,-22.5621940001,0.0,Não,0.244444444444444,1.0,"(3504008, 3526902)",True,True
35393013545803,35,SP,3539301,Pirassununga,35,SP,3545803,Santa Bárbara d'Oeste,Centro Local,Integrante de Capital Regional A (Campinas),33.0,135,0.0,14.0,14.0,-47.4251728816,-21.9940492948,-47.4139547663,-22.7553934999,0.0,Não,0.244444444444444,1.0,"(3539301, 3545803)",True,True
42105064219507,42,SC,4210506,Maravilha,42,SC,4219507,Xanxerê,Centro de Zona A,Centro Subregional B,33.0,135,0.0,42.0,42.0,-53.174818816,-26.7616239474,-52.4046671392,-26.874584499,0.0,Não,0.244444444444444,1.0,"(4210506, 4219507)",True,True
33004073534708,33,RJ,3300407,Barra Mansa,35,SP,3534708,Ourinhos,Núcleo de Capital Regional C (Volta Redonda - Barra Mansa),Centro Subregional A,149.23,610,0.0,14.0,14.0,-44.1724313741,-22.5453011338,-49.8685798362,-22.9772675001,0.0,Não,0.244639344262295,1.0,"(3300407, 3534708)",True,True
35413075003702,35,SP,3541307,Presidente Epitácio,50,MS,5003702,Dourados,Centro de Zona B,Capital Regional C,88.1,360,0.0,28.0,28.0,-52.1152758268,-21.7687819952,-54.8112891232,-22.227235537,0.0,Não,0.244722222222222,1.0,"(3541307, 5003702)",True,True
43133914322202,43,RS,4313391,Novo Cabrais,43,RS,4322202,Tupanciretã,Centro Local,Centro Local,46.5,190,0.0,1.0,1.0,-52.9550860639,-29.7362546061,-53.8406300555,-29.0774797297,0.0,Não,0.244736842105263,1.0,"(4313391, 4322202)",True,True
35203013552205,35,SP,3520301,Iguape,35,SP,3552205,Sorocaba,Centro Local,Núcleo de Capital Regional C (Sorocaba),58.75,240,0.0,14.0,14.0,-47.5531374093,-24.7069541966,-47.4578532528,-23.499323,0.0,Não,0.244791666666667,1.0,"(3520301, 3552205)",True,True
35095025213806,35,SP,3509502,Campinas,52,GO,5213806,Morrinhos,Núcleo de Capital Regional A (Campinas),Centro de Zona A,142.0,580,0.0,2.0,2.0,-47.0601562726,-22.9073424996,-49.1101770716,-17.7352711,0.0,Não,0.244827586206897,1.0,"(3509502, 5213806)",True,True
35095024208203,35,SP,3509502,Campinas,42,SC,4208203,Itajaí,Núcleo de Capital Regional A (Campinas),Centro Subregional A,146.94,600,0.0,42.0,42.0,-47.0601562726,-22.9073424996,-48.6570232086,-26.90742624,0.0,Não,0.2449,1.0,"(3509502, 4208203)",True,True
42101004219507,42,SC,4210100,Mafra,42,SC,4219507,Xanxerê,Centro Subregional B,Centro Subregional B,134.7,550,0.0,14.0,14.0,-49.8010375283,-26.1152284944,-52.4046671392,-26.874584499,0.0,Não,0.244909090909091,1.0,"(4210100, 4219507)",True,True
42030064213609,42,SC,4203006,Caçador,42,SC,4213609,Porto União,Centro Subregional A,Centro de Zona B,29.39,120,0.0,49.0,49.0,-51.0190347586,-26.7753476729,-51.0816046331,-26.2300048977,0.0,Não,0.244916666666667,1.0,"(4203006, 4213609)",True,True
35248083526902,35,SP,3524808,Jales,35,SP,3526902,Limeira,Centro de Zona A,Centro Subregional A,107.77,440,0.0,24.0,24.0,-50.5503561995,-20.2678530471,-47.4019395234,-22.5621940001,0.0,Não,0.244931818181818,1.0,"(3524808, 3526902)",True,True
32008053205002,32,ES,3200805,Baixo Guandu,32,ES,3205002,Serra,Centro Local,Integrante de Capital Regional A (Vitória),36.75,150,0.0,40.0,40.0,-41.0120677361,-19.5142461287,-40.2752170364,-20.1567698429,0.0,Não,0.245,1.0,"(3200805, 3205002)",True,True
32025043205002,32,ES,3202504,Ibiraçu,32,ES,3205002,Serra,Centro Local,Integrante de Capital Regional A (Vitória),9.8,40,0.0,273.0,273.0,-40.3716661792,-19.8318799979,-40.2752170364,-20.1567698429,0.0,Não,0.245,1.0,"(3202504, 3205002)",True,True
42083025211503,42,SC,4208302,Itapema,52,GO,5211503,Itumbiara,Centro Local,Centro Subregional A,227.9,930,0.0,8.0,8.0,-48.6173993859,-27.0959378834,-49.2208700753,-18.4176824719,0.0,Não,0.24505376344086,1.0,"(4208302, 5211503)",True,True
43042004322202,43,RS,4304200,Candelária,43,RS,4322202,Tupanciretã,Centro Local,Centro Local,51.5,210,0.0,2.0,2.0,-52.7896684386,-29.6712854159,-53.8406300555,-29.0774797297,0.0,Não,0.245238095238095,1.0,"(4304200, 4322202)",True,True
42091024210100,42,SC,4209102,Joinville,42,SC,4210100,Mafra,Núcleo de Capital Regional B (Joinville),Centro Subregional B,39.24,160,0.0,112.0,112.0,-48.849409143,-26.3045176485,-49.8010375283,-26.1152284944,0.0,Não,0.24525,1.0,"(4209102, 4210100)",True,True
35503084204301,35,SP,3550308,São Paulo,42,SC,4204301,Concórdia,Núcleo de Metrópole (São Paulo),Centro Subregional B,169.27,690,0.0,14.0,14.0,-46.5703831822,-23.5673865001,-52.0239710697,-27.23365878,0.0,Não,0.24531884057971,1.0,"(3550308, 4204301)",True,True
42033034210506,42,SC,4203303,Campo Alegre,42,SC,4210506,Maravilha,Centro Local,Centro de Zona A,198.71,810,0.0,14.0,14.0,-49.2633444818,-26.1906592821,-53.174818816,-26.7616239474,0.0,Não,0.245320987654321,1.0,"(4203303, 4210506)",True,True
43106034318903,43,RS,4310603,Itaqui,43,RS,4318903,São Luiz Gonzaga,Centro de Zona B,Centro de Zona A,45.4,185,0.0,29.0,29.0,-56.5571334973,-29.128636899,-54.9596595495,-28.4066469529,0.0,Não,0.245405405405405,1.0,"(4310603, 4318903)",True,True
42073044208203,42,SC,4207304,Imbituba,42,SC,4208203,Itajaí,Centro de Zona A,Centro Subregional A,44.18,180,0.0,54.0,54.0,-48.6692841966,-28.2399511141,-48.6570232086,-26.90742624,0.0,Não,0.245444444444444,1.0,"(4207304, 4208203)",True,True
31696043534302,31,MG,3169604,Tupaciguara,35,SP,3534302,Orlândia,Centro Local,Centro de Zona B,54.0,220,0.0,13.0,13.0,-48.6937358799,-18.5993525642,-47.8863838222,-20.7204214947,0.0,Não,0.245454545454545,1.0,"(3169604, 3534302)",True,True
42042025107925,42,SC,4204202,Chapecó,51,MT,5107925,Sorriso,Capital Regional B,Centro de Zona A,397.68,1620,0.0,24.0,24.0,-52.6170311136,-27.1068370218,-55.7259136753,-12.5517767078,0.0,Não,0.245481481481481,1.0,"(4204202, 5107925)",True,True
50027045007950,50,MS,5002704,Campo Grande,50,MS,5007950,Tacuru,Núcleo de Capital Regional A (Campo Grande),Centro Local,97.0,395,0.0,14.0,14.0,-54.6157435664,-20.4580299876,-55.0203205186,-23.6347420224,0.0,Não,0.245569620253165,1.0,"(5002704, 5007950)",True,True
35095025211503,35,SP,3509502,Campinas,52,GO,5211503,Itumbiara,Núcleo de Capital Regional A (Campinas),Centro Subregional A,104.44,425,0.0,78.0,78.0,-47.0601562726,-22.9073424996,-49.2208700753,-18.4176824719,0.0,Não,0.245741176470588,1.0,"(3509502, 5211503)",True,True
43004064306932,43,RS,4300406,Alegrete,43,RS,4306932,Entre-Ijuís,Centro de Zona B,Centro Local,98.3,400,0.0,14.0,14.0,-55.7958701449,-29.7820432094,-54.271431851,-28.3627942778,0.0,Não,0.24575,1.0,"(4300406, 4306932)",True,True
50029025218805,50,MS,5002902,Cassilândia,52,GO,5218805,Rio Verde,Centro de Zona B,Centro Subregional A,29.49,120,0.0,28.0,28.0,-51.7315768887,-19.1094073704,-50.9296809305,-17.7945434016,0.0,Não,0.24575,1.0,"(5002902, 5218805)",True,True
42083024209300,42,SC,4208302,Itapema,42,SC,4209300,Lages,Centro Local,Centro Subregional A,92.16,375,0.0,8.0,8.0,-48.6173993859,-27.0959378834,-50.3302224243,-27.8172594633,0.0,Não,0.24576,1.0,"(4208302, 4209300)",True,True
35499043555406,35,SP,3549904,São José dos Campos,35,SP,3555406,Ubatuba,Núcleo de Capital Regional C (São José dos Campos),Centro Local,44.25,180,0.0,44.0,44.0,-45.8841754015,-23.1840615,-45.0720914753,-23.4359649803,0.0,Não,0.245833333333333,1.0,"(3549904, 3555406)",True,True
33042014109401,33,RJ,3304201,Resende,41,PR,4109401,Guarapuava,Centro Subregional B,Centro Subregional A,191.81,780,0.0,7.0,7.0,-44.4436134232,-22.4711835866,-51.4634310776,-25.3935919801,0.0,Não,0.245910256410256,1.0,"(3304201, 4109401)",True,True
50011025005202,50,MS,5001102,Aquidauana,50,MS,5005202,Ladário,Centro de Zona A,Centro Local,78.7,320,0.0,7.0,7.0,-55.7906160906,-20.4746543468,-57.6024001951,-19.0017756679,0.0,Não,0.2459375,1.0,"(5001102, 5005202)",True,True
41070094109708,41,PR,4107009,Curiúva,41,PR,4109708,Ibaiti,Centro Local,Centro de Zona A,17.22,70,0.0,71.0,71.0,-50.4594055243,-24.0358255896,-50.1906662731,-23.8498214854,0.0,Não,0.246,1.0,"(4107009, 4109708)",True,True
42058034214805,42,SC,4205803,Garuva,42,SC,4214805,Rio do Sul,Integrante de Capital Regional B (Joinville),Centro Subregional A,73.81,300,0.0,69.0,69.0,-48.849841859,-26.0220755064,-49.6432375295,-27.2179032253,0.0,Não,0.246033333333333,1.0,"(4205803, 4214805)",True,True
42075024211306,42,SC,4207502,Indaial,42,SC,4211306,Navegantes,Centro de Zona B,Centro Local,22.16,90,0.0,14.0,14.0,-49.2401404603,-26.906255999,-48.6491829028,-26.8974391194,0.0,Não,0.246222222222222,1.0,"(4207502, 4211306)",True,True
42134014219507,42,SC,4213401,Ponte Serrada,42,SC,4219507,Xanxerê,Centro de Zona B,Centro Subregional B,9.85,40,0.0,45.0,45.0,-52.0145375124,-26.874912828,-52.4046671392,-26.874584499,0.0,Não,0.24625,1.0,"(4213401, 4219507)",True,True
31016073300407,31,MG,3101607,Alfenas,33,RJ,3300407,Barra Mansa,Centro Subregional A,Núcleo de Capital Regional C (Volta Redonda - Barra Mansa),96.05,390,0.0,14.0,14.0,-45.948918199,-21.4281781225,-44.1724313741,-22.5453011338,0.0,Não,0.246282051282051,1.0,"(3101607, 3300407)",True,True
35111023525904,35,SP,3511102,Catanduva,35,SP,3525904,Jundiaí,Centro Subregional A,Núcleo de Centro de Zona A (Jundiaí),73.92,300,0.0,14.0,14.0,-48.9758709395,-21.1395385004,-46.8852739681,-23.187668,0.0,Não,0.2464,1.0,"(3511102, 3525904)",True,True
33001003306107,33,RJ,3300100,Angra dos Reis,33,RJ,3306107,Valença,Centro Subregional B,Centro de Zona B,17.25,70,0.0,4.0,4.0,-44.3196272625,-23.0091159355,-43.7048436782,-22.2447194314,0.0,Não,0.246428571428571,1.0,"(3300100, 3306107)",True,True
35257063527108,35,SP,3525706,José Bonifácio,35,SP,3527108,Lins,Centro Local,Centro de Zona A,17.25,70,0.0,42.0,42.0,-49.6862827159,-21.0537190349,-49.751423387,-21.6723464997,0.0,Não,0.246428571428571,1.0,"(3525706, 3527108)",True,True
42030064210100,42,SC,4203006,Caçador,42,SC,4210100,Mafra,Centro Subregional A,Centro Subregional B,64.08,260,0.0,14.0,14.0,-51.0190347586,-26.7753476729,-49.8010375283,-26.1152284944,0.0,Não,0.246461538461538,1.0,"(4203006, 4210100)",True,True
41063084118006,41,PR,4106308,Corbélia,41,PR,4118006,Paraíso do Norte,Centro Local,Centro Local,66.55,270,0.0,10.0,10.0,-53.2965277773,-24.799649516,-52.6035431382,-23.2871611662,0.0,Não,0.246481481481481,1.0,"(4106308, 4118006)",True,True
42082034219309,42,SC,4208203,Itajaí,42,SC,4219309,Videira,Centro Subregional A,Centro Subregional B,107.23,435,0.0,26.0,26.0,-48.6570232086,-26.90742624,-51.151705283,-27.0061290676,0.0,Não,0.246505747126437,1.0,"(4208203, 4219309)",True,True
42021074218004,42,SC,4202107,Barra Velha,42,SC,4218004,Tijucas,Centro Local,Centro de Zona A,25.9,105,0.0,37.0,37.0,-48.6838642745,-26.6343614081,-48.6320705642,-27.2394536075,0.0,Não,0.246666666666667,1.0,"(4202107, 4218004)",True,True
50019045008305,50,MS,5001904,Bataguassu,50,MS,5008305,Três Lagoas,Centro de Zona B,Centro de Zona A,33.3,135,0.0,33.0,33.0,-52.4254366023,-21.7152884358,-51.7100006284,-20.7886791611,0.0,Não,0.246666666666667,1.0,"(5001904, 5008305)",True,True
43035094318804,43,RS,4303509,Camaquã,43,RS,4318804,São Lourenço do Sul,Centro de Zona A,Centro Local,14.8,60,0.0,148.0,148.0,-51.814600906,-30.8507043889,-51.9769152361,-31.3640237215,0.0,Não,0.246666666666667,1.0,"(4303509, 4318804)",True,True
41185015106224,41,PR,4118501,Pato Branco,51,MT,5106224,Nova Mutum,Centro Subregional A,Centro de Zona B,340.45,1380,0.0,14.0,14.0,-52.6773619973,-26.2299585152,-56.1100052484,-13.8327256927,0.0,Não,0.246702898550725,1.0,"(4118501, 5106224)",True,True
35522054101408,35,SP,3552205,Sorocaba,41,PR,4101408,Apucarana,Núcleo de Capital Regional C (Sorocaba),Centro Subregional A,115.96,470,0.0,21.0,21.0,-47.4578532528,-23.499323,-51.4599851426,-23.5515929849,0.0,Não,0.246723404255319,1.0,"(3552205, 4101408)",True,True
35040085001904,35,SP,3504008,Assis,50,MS,5001904,Bataguassu,Centro Subregional B,Centro de Zona B,48.12,195,0.0,74.0,74.0,-50.4175100403,-22.6628350204,-52.4254366023,-21.7152884358,0.0,Não,0.246769230769231,1.0,"(3504008, 5001904)",True,True
35414063552205,35,SP,3541406,Presidente Prudente,35,SP,3552205,Sorocaba,Capital Regional C,Núcleo de Capital Regional C (Sorocaba),103.67,420,0.0,35.0,35.0,-51.3867655819,-22.1227435,-47.4578532528,-23.499323,0.0,Não,0.246833333333333,1.0,"(3541406, 3552205)",True,True
31498043509502,31,MG,3149804,Perdizes,35,SP,3509502,Campinas,Centro Local,Núcleo de Capital Regional A (Campinas),138.0,559,0.0,14.0,14.0,-47.2920084469,-19.3386575245,-47.0601562726,-22.9073424996,0.0,Não,0.246869409660107,1.0,"(3149804, 3509502)",True,True
41014084117305,41,PR,4101408,Apucarana,41,PR,4117305,Ortigueira,Centro Subregional A,Centro Local,30.86,125,0.0,77.0,77.0,-51.4599851426,-23.5515929849,-50.9269295384,-24.2120106691,0.0,Não,0.24688,1.0,"(4101408, 4117305)",True,True
42138074217709,42,SC,4213807,Praia Grande,42,SC,4217709,Sombrio,Centro Local,Centro de Zona B,12.1,49,0.0,46.0,46.0,-49.9605919766,-29.1957763637,-49.6342103641,-29.1091327568,0.0,Não,0.246938775510204,1.0,"(4213807, 4217709)",True,True
33025023305802,33,RJ,3302502,Magé,33,RJ,3305802,Teresópolis,Integrante de Metrópole (Rio de Janeiro),Centro Subregional B,12.35,50,0.0,201.0,201.0,-43.0402461332,-22.6543487577,-42.9629567139,-22.4090049459,42.0,Não,0.247,1.0,"(3302502, 3305802)",True,True
42038084215802,42,SC,4203808,Canoinhas,42,SC,4215802,São Bento do Sul,Centro de Zona A,Centro de Zona A,23.47,95,0.0,55.0,55.0,-50.3978487118,-26.1788070143,-49.3869788952,-26.2494854183,0.0,Não,0.247052631578947,1.0,"(4203808, 4215802)",True,True
43175094320909,43,RS,4317509,Santo Ângelo,43,RS,4320909,Tapejara,Centro Subregional A,Centro de Zona B,74.12,300,0.0,7.0,7.0,-54.2641427982,-28.3019378735,-52.0221325281,-28.08417106,0.0,Não,0.247066666666667,1.0,"(4317509, 4320909)",True,True
43102074316600,43,RS,4310207,Ijuí,43,RS,4316600,Sananduva,Capital Regional C,Centro de Zona B,66.71,270,0.0,14.0,14.0,-53.9180668359,-28.3885365413,-51.8135019138,-27.9440065103,0.0,Não,0.247074074074074,1.0,"(4310207, 4316600)",True,True
35503084205803,35,SP,3550308,São Paulo,42,SC,4205803,Garuva,Núcleo de Metrópole (São Paulo),Integrante de Capital Regional B (Joinville),118.69,480,0.0,28.0,28.0,-46.5703831822,-23.5673865001,-48.849841859,-26.0220755064,0.0,Não,0.247270833333333,1.0,"(3550308, 4205803)",True,True
42021074316907,42,SC,4202107,Barra Velha,43,RS,4316907,Santa Maria,Centro Local,Capital Regional B,168.15,680,0.0,21.0,21.0,-48.6838642745,-26.6343614081,-53.808675395,-29.6855818036,0.0,Não,0.247279411764706,1.0,"(4202107, 4316907)",True,True
42030064219507,42,SC,4203006,Caçador,42,SC,4219507,Xanxerê,Centro Subregional A,Centro Subregional B,71.72,290,0.0,14.0,14.0,-51.0190347586,-26.7753476729,-52.4046671392,-26.874584499,0.0,Não,0.247310344827586,1.0,"(4203006, 4219507)",True,True
35134053549904,35,SP,3513405,Cruzeiro,35,SP,3549904,São José dos Campos,Centro de Zona A,Núcleo de Capital Regional C (São José dos Campos),37.1,150,0.0,67.0,67.0,-44.961731961,-22.5777498802,-45.8841754015,-23.1840615,0.0,Não,0.247333333333333,1.0,"(3513405, 3549904)",True,True
